Cont|Denumire|Parinte|Functie|Sumator|Defalcare
1|CONTURI DE CAPITALURI||B|1|S
2|CONTURI DE ACTIVE FIXE||B|1|S
3|CONTURI DE STOCURI SI PRODUCTIE ÎN CURS DE EXECUTIE||B|1|S
4|CONTURI DE TERTI||B|1|S
5|CONTURI LA TREZORERII SI INSTITUTII DE CREDIT||B|1|S
6|CONTURI DE CHELTUIELI||B|0|S
7|CONTURI DE VENITURI SI FINANTARI||B|0|S
8|CONTURI SPECIALE||B|0|S
10|CAPITAL, REZERVE, FONDURI|1|B|1|S
11|REZULTATULREPORTAT|1|B|1|S
12|REZULTATULPATRIMONIAL|1|B|1|S
13|FONDURI CU DESTINATIE SPECIALA|1|B|1|S
15|PROVIZIOANE|1|B|1|S
16|ÎMPRUMUTURI SI DATORII ASIMILATE -pe termen mediu si lung -|1|B|1|S
20|ACTIVE FIXE NECORPORALE|2|B|1|S
21|ACTIVE FIXE CORPORALE|2|B|1|S
23|ACTIVE FIXE ÎN CURS SI AVANSURI PENTRU ACTIVE FIXE|2|B|1|S
26|ACTIVE FINANCIARE (peste 1 an)|2|B|1|S
28|AMORTIZARI PRIVIND ACTIVELE FIXE|2|B|1|S
29|AJUSTARI PENTRU DEPRECIEREA SAU PIERDEREA DE VALOARE A ACTIVELOR FIXE|2|B|1|S
30|STOCURI DE MATERII SI MATERIALE|3|B|1|S
33|PRODUCTIA ÎN CURS DE EXECUTIE|3|B|1|S
34|PRODUSE|3|B|1|S
35|STOCURI AFLATE LA TERTI|3|B|1|S
36|ANIMALE|3|B|1|S
37|MARFURI|3|B|1|S
38|AMBALAJE|3|B|1|S
39|AJUSTARI PENTRU DEPRECIEREA STOCURILOR SIPRODUCTIEI ÎN CURS DE EXECUTIE|3|B|1|S
40|FURNIZORI SI CONTURI ASIMILATE|4|B|1|S
41|CLIENTI SI CONTURI ASIMILATE|4|B|1|S
42|PERSONAL SI CONTURI ASIMILATE|4|B|1|S
43|ASIGURARI SOCIALE, PROTECTIA SOCIALA SI CONTURI ASIMILATE|4|C|1|S
44|BUGETUL STATULUI, BUGETUL LOCAL, BUGETUL ASIGURARILOR SOCIALE DE STAT SI CONTURI ASIMILATE|4|B|1|S
45|DECONTARI CU COMISIA EUROPEANA PRIVIND FONDURILE NERAMBURSABILE (PHARE, SAPARD, ISPA, INSTRUMENTE STRUCTURALE, FONDURI PENTRU AGRICULTURA, FONDURI DE LA BUGET SI ALTE FONDURI)|4|B|1|S
46|DEBITORI SI CREDITORI DIVERSI, DEBITORI SI CREDITORI AI BUGETELOR|4|B|1|S
47|CONTURI DE REGULARIZARE SIASIMILATE|4|B|1|S
48|DECONTARI|4|B|1|S
49|AJUSTARI PENTRU DEPRECIEREA CREANTELOR|4|C|1|S
50|INVESTITII PE TERMEN SCURT|5|B|1|S
51|CONTURI LA TREZORERII SI INSTITUTII DE CREDIT|5|B|1|S
52|DISPONIBIL AL BUGETELOR|5|B|1|S
53|CASA SI ALTE VALORI|5|B|1|S
54|ACREDITIVE|5|B|1|S
55|DISPONIBIL DIN FONDURI CU DESTINATIE SPECIALA|5|B|1|S
56|DISPONIBIL AL INSTITUTIILOR PUBLICE SI ACTIVITATILOR FINANTATE INTEGRAL SAU PARTIAL DIN VENITURI PROPRII|5|B|1|S
57|DISPONIBIL DIN VENITURILE FONDURILOR SPECIALE|5|B|1|S
58|VIRAMENTE INTERNE|5|B|1|S
59|AJUSTARI PENTRU PIERDEREA DE VALOARE A CONTURILOR DE TREZORERIE|5|B|1|S
60|CHELTUIELI PRIVIND STOCURILE|6|B|1|S
61|CHELTUIELI CU LUCRARILE SI SERVICIILE EXECUTATE DE TERTI|6|B|1|S
62|CHELTUIELI CU ALTE SERVICII EXECUTATE DE TERTI|6|B|1|S
63|CHELTUIELI CU ALTE IMPOZITE, TAXE SI VARSAMINTE ASIMILATE|6|B|1|S
64|CHELTUIELI CU PERSONALUL|6|B|1|S
65|ALTE CHELTUIELI OPERATIONALE|6|B|1|S
66|CHELTUIELIFINANCIARE|6|B|1|S
67|ALTE CHELTUIELI FINANTATE DIN BUGET|6|B|1|S
68|CHELTUIELI CU AMORTIZARILE, PROVIZIOANELE SI AJUSTARILE PENTRU DEPRECIERE SAU PIERDERILE DE VALOARE|6|D|1|S
69|CHELTUIELIEXTRAORDINARE|6|B|1|S
70|VENITURI DIN ACTIVITATI ECONOMICE|7|B|1|S
71|ALTE VENITURI OPERATIONALE|7|B|1|S
72|VENITURI DIN PRODUCTIA DE ACTIVE FIXE|7|B|1|S
73|VENITURI FISCALE|7|B|1|S
74|VENITURI DIN CONTRIBUTII DEASIGURARI|7|B|1|S
75|VENITURI NEFISCALE|7|B|1|S
76|VENITURI FINANCIARE|7|B|1|S
77|FINANTARI,SUBVENTII, TRANSFERURI, ALOCATII BUGETARECU DESTINATIE SPECIALA, FONDURI CU DESTINATIE SPECIALA|7|B|1|S
78|VENITURI DIN PROVIZIOANE SIAJUSTARI PENTRU DEPRECIERE SAU PIERDERILE DE VALOARE|7|B|1|S
79|VENITURIEXTRAORDINARE|7|B|1|S
80|CONTURI ÎN AFARA BILANTULUI|8|B|1|S
89|Bilant|8|B|1|S
100|Fondul activelor fixe necorporale|10|B|0|S
101|Fondul bunurilor care alcatuiesc domeniul public al statului|10|C|0|S
102|Fondul bunurilor care alcatuiesc domeniul privat al statului|10|B|0|S
103|Fondul bunurilor care alcatuiesc domeniul public al unitatilor administrativ - teritoriale|10|B|0|S
104|Fondul bunurilor care alcatuiesc domeniul privat al unitatilor administrativ - teritoriale|10|B|0|S
105|Rezerve din reevaluare|10|B|0|S
106|Diferente din reevaluare si diferente de curs aferente dobânzilor încasate (SAPARD)|10|B|0|S
117|Rezultatul reportat|11|B|0|S
121|Rezultatul patrimonial|12|B|0|S
132|Fondul de rezerva al bugetului asigurarilor sociale de stat|13|B|0|S
133|Fondul de rezerva constituit conform Legii nr. 95/2006|13|B|0|S
151|Provizioane|15|B|0|S
161|Împrumuturi din emisiunea de obligatiuni|16|C|0|S
162|Împrumuturi interne si externe contractate de autoritatile administratiei publice locale|16|B|0|S
163|Împrumuturi interne si externe garantate de autoritatile administratiei publice locale|16|B|0|S
164|Împrumuturi interne si externe contractate de stat|16|B|0|S
165|Împrumuturi interne si externe garantate de stat|16|B|0|S
166|Sume primite pentru acoperirea deficitelor bugetare|16|B|0|S
167|Alte împrumuturi si datorii asimilate|16|B|0|S
168|Dobânzi aferente împrumuturilor sidatoriilor asimilate|16|B|0|S
169|Prime privind rambursarea obligatiunilor|16|B|0|S
203|Cheltuieli de dezvoltare|20|B|0|S
205|Concesiuni, brevete, licente, marci comerciale, drepturi si active similare|20|B|0|S
206|Înregistrari ale evenimentelor cultural-sportive|20|B|0|S
208|Alte active fixe necorporale|20|B|0|S
211|Terenuri si amenajari la terenuri|21|B|0|S
212|Constructii|21|B|0|S
213|Instalatii tehnice, mijloace de transport, animale si plantatii|21|B|0|S
214|Mobilier, aparatura birotica, echipamente de protectie a valorilor umane si materiale si alte active fixe corporale|21|B|0|S
215|Alte active ale statului|21|B|0|S
231|Active fixe corporale în curs de executie|23|B|0|S
232|Avansuri acordate pentru active fixe corporale|23|B|0|S
233|Active fixe necorporale în curs de executie|23|B|0|S
234|Avansuri acordate pentru active fixe necorporale|23|B|0|S
260|Titluri de participare|26|B|0|S
265|Alte titluri imobilizate|26|B|0|S
267|Creante imobilizate|26|B|0|S
269|Varsaminte de efectuat pentru active financiare|26|B|0|S
280|Amortizari privind activele fixe necorporale|28|B|0|S
281|Amortizari privind activele fixe corporale|28|B|0|S
290|Ajustari pentru deprecierea activelor fixe necorporale|29|B|0|S
291|Ajustari pentru deprecierea activelor fixe corporale|29|B|0|S
293|Ajustari pentru deprecierea activelor fixe în curs de executie|29|B|0|S
296|Ajustari pentru pierderea de valoare a activelor financiare|29|B|0|S
301|Materii prime|30|B|0|S
302|Materiale consumabile|30|B|0|S
303|Materiale de natura obiectelor de inventar|30|B|0|S
304|Materiale rezerva de stat si de mobilizare|30|B|0|S
305|Ambalaje rezerva de stat si de mobilizare|30|B|0|S
307|Materiale date în prelucrare în institutie|30|B|0|S
309|Alte stocuri|30|B|0|S
331|Produse în curs de executie|33|B|0|S
332|Lucrari si servicii în curs de executie|33|B|0|S
341|Semifabricate|34|B|0|S
345|Produse finite|34|B|0|S
346|Produse reziduale|34|B|0|S
347|Bunuri confiscate sau intrate, potrivit legii, în proprietatea privata a statului|34|B|0|S
348|Diferente de pret la produse|34|B|0|S
349|Bunuri confiscate sau intrate potrivit legii, în proprietatea privata a unitatilor administrativ -teritoriale|34|B|0|S
351|Materii si materiale aflate la terti|35|B|0|S
354|Produse aflate la terti|35|B|0|S
356|Animale aflate la terti|35|B|0|S
357|Marfuri aflate la terti|35|B|0|S
358|Ambalaje aflate la terti|35|B|0|S
359|Bunuri în custodie sau în consignatie la terti|35|B|0|S
361|Animale si pasari|36|B|0|S
371|Marfuri|37|B|0|S
378|Diferente de pret la marfuri (adaos comercial)|37|B|0|S
381|Ambalaje|38|B|0|S
391|Ajustari pentru deprecierea materiilor prime|39|B|0|S
392|Ajustari pentru deprecierea materialelor|39|B|0|S
393|Ajustari pentru deprecierea productiei în curs de executie|39|B|0|S
394|Ajustari pentru deprecierea produselor|39|B|0|S
395|Ajustari pentru deprecierea stocurilor aflate la terti|39|B|0|S
396|Ajustari pentru deprecierea animalelor|39|B|0|S
397|Ajustari pentru deprecierea marfurilor|39|B|0|S
398|Ajustari pentru deprecierea ambalajelor|39|B|0|S
401|Furnizori|40|B|0|S
403|Efecte de platit|40|B|0|S
404|Furnizori de active fixe|40|B|0|S
405|Efecte de platit pentru active fixe|40|B|0|S
408|Furnizori - facturi nesosite|40|B|0|S
409|Furnizori - debitori|40|B|0|S
411|Clienti|41|B|0|S
413|Efecte de primit de la clienti|41|B|0|S
418|Clienti - facturi de întocmit|41|B|0|S
419|Clienti - creditori|41|B|0|S
420|Personal - drepturi de natura salariala suplimentare|42|B|1|S
421|Personal - salarii datorate|42|B|1|S
422|Pensionari - pensii datorate|42|B|1|S
423|Personal - ajutoare si indemnizatii datorate|42|B|1|S
424|Someri - indemnizatii datorate|42|B|1|S
425|Avansuri acordate personalului|42|B|1|S
426|Drepturi de personal neridicate|42|B|1|S
427|Retineri din salarii si din alte drepturi datorate tertilor|42|B|1|S
428|Alte datorii si creante în legatura cu personalul|42|B|1|S
429|Bursieri si doctoranzi|42|B|1|S
431|Asigurari sociale|43|C|0|E
437|Asigurari pentru somaj|43|B|0|S
438|Alte datorii sociale|43|B|0|S
440|Cote defalcate din impozitul pe venit pentru echilibrarea bugetelor locale|44|B|0|S
441|Sume încasate pentru bugetul capitalei|44|B|0|S
442|Taxa pe valoarea adaugata|44|B|0|S
444|Impozit pe venitul din salarii si din alte drepturi|44|C|0|E
446|Alte impozite, taxe si varsaminte asimilate|44|B|0|S
448|Alte datorii si creante cu bugetul|44|B|0|S
450|Sume de primit si de restituit ComisieiEuropene/ altor donatori- PHARE, SAPARD, ISPA, FONDURI EXTERNE NERAMBURSABILE POSTADERARE|45|B|0|S
451|Sume de primit si de restituit Autoritatilor de Certificare/Ministerul Agriculturii- PHARE, SAPARD, ISPA, FONDURI EXTERNE NERAMBURSABILE POSTADERARE SI FONDURI DE LA BUGET|45|B|0|S
452|Sume datorate Agentiilor de Implementare/ Autoritatilor de Management/Agentiilor de Plati - PHARE, SAPARD, ISPA, FONDURI EXTERNE NERAMBURSABILE POSTADERARE SI FONDURI DE LA BUGET|45|C|0|S
453|Sume de primit si de restituit Autoritatilor de Implementare - PHARE, SAPARD, ISPA -|45|B|0|S
454|Decontari cu beneficiarii debitori/creditori -PHARE, FONDURI EXTERNE NERAMBURSABILE POSTADERARE SI FONDURI DE LA BUGET|45|B|0|S
455|Sume de primit si de restituit bugetului (prefinantare, cofinantare, indisponibilitati temporare de fonduri de la Comisia Europeana/alti donatori -PHARE, SAPARD, ISPA, FONDURI EXTERNE NERAMBURSABILE POSTADERARE SI FONDURI DE LA BUGET)|45|B|0|S
456|Sume de primit si de restituit bugetului de stat pentru alte cheltuieli decât cele eligibile - PHARE, SAPARD, ISPA, FONDURI EXTERNE NERAMBURSABILE POSTADERARE SI FONDURI DE LA BUGET )|45|B|0|S
457|Sume avansate si de recuperat de la Agentiile de Implementare/Autoritatile de Management/ Agentiile de Plati - PHARE, SAPARD, ISPA, FONDURI EXTERNE NERAMBURSABILE POSTADERARE SI FONDURI DE LA BUGET|45|D|0|S
458|Sume de primit/de restituitAgentiilor/Autoritatilor de Implementare /Autoritatilor de Certificare/ Autoritatilor de Management/Agentiilor de Plati - PHARE, SAPARD, ISPA, FONDURI EXTERNE NERAMBURSABILE POSTADERARE SI FONDURI DE LA BUGET|45|B|0|S
459|Sume datorate bugetului Uniunii Europene|45|C|0|S
461|Debitori|46|D|0|S
462|Creditori|46|C|0|S
463|Creante ale bugetului de stat|46|D|0|S
464|Creante ale bugetului local|46|D|0|S
465|Creante ale bugetului asigurarilor sociale de stat|46|D|0|S
466|Creante ale bugetelor fondurilor speciale si ale bugetului trezoreriei statului|46|D|0|S
467|Creditori ai bugetelor|46|C|0|S
468|Împrumuturi pe termen scurt acordate potrivit legii|46|D|0|S
469|Dobânzi aferente împrumuturilor acordate pe termen scurt|46|D|0|S
471|Cheltuieli înregistrate în avans|47|D|0|S
472|Venituri înregistrate în avans|47|C|0|S
473|Decontari din operatii în curs de clarificare|47|B|0|S
474|Sume în curs de certificare/declarare Comisiei Europene/alti donatori - FONDURI EXTERNENERAMBURSABILE POSTADERARE SI FONDURI DE LA BUGETI|47|D|0|S
476|Sume în curs de declarare Autoritatilor de Certificare - FONDURI EXTERNE NERAMBURSABILE POSTADERARE SI FONDURI DE LA BUGET|47|D|0|S
481|Decontari între institutia superioara si institutiile subordonate|48|B|0|S
483|Decontari din operatii înparticipatie|48|B|0|S
484|Decontari privind titlurile de stat destinate populatiei emise prin intermediul unitatilor operative ale Trezoreriei Statului|48|B|0|S
489|Decontari privind încheierea executiei bugetului de stat din anul curent|48|B|0|S
491|Ajustari pentru deprecierea creantelor - clienti|49|C|0|S
496|Ajustari pentru deprecierea creantelor - debitori|49|C|0|S
497|Ajustari pentru deprecierea creantelor bugetare|49|C|0|S
505|Obligatiuni emise si rascumparate|50|D|0|S
509|Varsaminte de efectuat pentru investitiile pe termen scurt|50|C|0|S
510|Disponibil din împrumuturi din disponibilitatile contului curent general al trezoreriei statului|51|D|0|S
511|Valori de încasat|51|D|0|S
512|Conturi la trezorerii si institutii de credit|51|B|0|S
513|Disponibil din împrumuturi interne si externe contractate de stat|51|D|0|S
514|Disponibil din împrumuturi interne si externe garantate de stat|51|D|0|S
515|Disponibil din fonduri externe nerambursabile|51|D|0|S
516|Disponibil din împrumuturi interne si externe contractate de autoritatile administratiei publice locale|51|D|0|S
517|Disponibil din împrumuturi interne siexterne garantate de autoritatile administratiei publice locale|51|D|0|S
518|Dobânzi|51|C|0|S
519|Împrumuturi pe termen scurt|51|C|0|S
520|Disponibil al bugetului de stat|52|D|0|S
521|Disponibil al bugetului local|52|D|0|S
523|Disponibil din cote defalcate din impozitul pe venit pentruechilibrarea bugetelor locale|52|D|0|S
524|Disponibil al bugetului trezoreriei statului|52|D|0|S
525|Disponibil al bugetului asigurarilor sociale de stat|52|D|0|S
526|Disponibil din fondul de rezerva al bugetului asigurarilor sociale de stat|52|D|0|S
527|Disponibil din fondul de rezerva constituit conform Legii nr.95/2006|52|D|0|S
528|Disponibil din sume încasate în cursul procedurii de executare silita|52|D|0|S
529|Disponibil din sumele colectate pentru unele bugete|52|D|0|S
531|Casa|53|D|0|S
532|Alte valori|53|D|0|S
541|Acreditive|54|D|0|S
542|Avansuri de trezorerie|54|D|0|S
550|Disponibil din fonduri cu destinatie speciala|55|D|0|S
552|Disponibil pentru sume de mandat si sume în depozit|55|D|0|S
555|Disponibil al fondului de risc|55|D|0|S
557|Disponibil din valorificarea bunurilor intrate în proprietatea privata a statului|55|D|0|S
558|Disponibil din contributia nationala aferenta programelor/proiectelor finantate din fonduri externe nerambursabile|55|D|0|S
559|Disponibil de la buget reprezentând prefinantari si fonduri în cazul indisponibilitatilor temporare aferente programelor/proiectelor finantate din fonduri externe nerambursabile|55|D|0|S
560|Disponibil al institutiilor publice finantate integral din venituri proprii|56|D|0|S
561|Disponibil al institutiilor publice finantate din venituri proprii si subventii|56|D|0|S
562|Disponibil al activitatilor finantate din venituri proprii|56|D|0|S
571|Disponibil din veniturile Fondului national unic de asigurari sociale de sanatate|57|D|0|S
574|Disponibil din veniturile bugetului asigurarilor pentru somaj|57|D|0|S
575|Disponibil din veniturile Fondului pentru mediu|57|D|0|S
581|Viramente interne|58|B|0|S
595|Ajustari pentru pierderea de valoare a obligatiunilor emise si rascumparate|59|C|0|S
601|Cheltuieli cu materiile prime|60|D|0|S
602|Cheltuieli cu materialele consumabile|60|D|0|S
603|Cheltuieli privind materialele de natura obiectelor de inventar|60|D|0|S
606|Cheltuieli privind animalele si pasarile|60|D|0|S
607|Cheltuieli privind marfurile|60|D|0|S
608|Cheltuieli privind ambalajele|60|D|0|S
609|Cheltuieli cu alte stocuri|60|D|0|S
610|Cheltuieli privind energia si apa|61|D|0|S
611|Cheltuieli cu întretinerea si reparatiile|61|D|0|S
612|Cheltuieli cu chiriile|61|D|0|S
613|Cheltuieli cu primele de asigurare|61|D|0|S
614|Cheltuieli cu deplasari, detasari, transferari|61|D|0|S
622|Cheltuieli privind comisioanele si onorariile|62|D|0|S
623|Cheltuieli de protocol, reclama si publicitate|62|D|0|S
624|Cheltuieli cu transportul de bunuri si personal|62|D|0|S
626|Cheltuieli postale si taxe de telecomunicatii|62|D|0|S
627|Cheltuieli cu serviciile bancare si asimilate|62|D|0|S
628|Alte cheltuieli cu serviciile executate de terti|62|D|0|S
629|Alte cheltuieli autorizate prin dispozitii legale|62|D|0|S
635|Cheltuieli cu alte impozite, taxe si varsaminte asimilate|63|D|0|S
641|Cheltuieli cu salariile personalului|64|D|0|S
642|Cheltuieli salariale în natura|64|D|0|S
645|Cheltuieli privind asigurarile sociale|64|D|0|S
646|Cheltuieli cu indemnizatiile dedelegare, detasare si alte drepturi salariale|64|D|0|S
647|Cheltuieli din fondul destinat stimularii personalului|64|D|0|S
654|Pierderi din creante si debitori diversi|65|D|0|S
658|Alte cheltuieli operationale|65|D|0|S
661|Cheltuieli din diferente nefavorabile de reevaluare rezultate din operatiuni de preschimbare a obligatiunilor/titlurilor de stat|66|B|0|S
663|Pierderi din creante imobilizate|66|D|0|S
664|Cheltuieli din investitii financiare cedate|66|D|0|S
665|Cheltuieli din diferente de curs valutar|66|D|0|S
666|Cheltuieli privind dobânzile|66|D|0|S
667|Sume de transferat bugetului de stat reprezentând câstiguri din schimb valutar - PHARE, SAPARD, ISPA -|66|D|0|S
668|Dobânzi de transferat Comisiei Europene/altordonatori sau de alocat programului - PHARE, SAPARD, ISPA, FONDURI EXTERNE NERAMBURSABILE POSTADERARE|66|D|0|S
669|Alte pierderi (cheltuieli neeligibile - costuri bancare) - PHARE, SAPARD, ISPA -|66|D|0|S
670|Subventii|67|D|0|S
671|Transferuri curente între unitati ale administratiei publice|67|D|0|S
672|Transferuri de capital între unitati ale administratiei publice|67|D|0|S
673|Transferuri interne|67|D|0|S
674|Transferuri în strainatate|67|D|0|S
675|Contributia României la bugetul UniuniiEuropene|67|D|0|S
676|Asigurari sociale|67|D|0|S
677|Ajutoare sociale|67|D|0|S
678|Transferuri pentru proiecte finantate din fonduri externe nerambursabile postaderare, din componenta de imprumut a PNRR si fonduri de la bugetul de stat|67|B|0|S
679|Alte cheltuieli|67|D|0|S
681|Cheltuieli operationale privind amortizarile, provizioanele si ajustarile pentru depreciere|68|D|0|S
682|Cheltuieli cu activele fixe neamortizabile|68|D|0|S
686|Cheltuieli financiare privind amortizarile, provizioanele si ajustarile pentru pierderea de valoare|68|D|0|S
